Ano,MesNum,Aeropuerto,Pais,Sexo,Valor_Residencia,Prediccion_XGB_Mejorado,Error_pct
2023,5,"monterrey, n.l.",italia,hombre,125,119.28714,4.6
2023,6,"monterrey, n.l.",italia,hombre,97,123.327286,27.1
2023,7,"monterrey, n.l.",italia,hombre,158,117.182625,25.8
2023,8,"monterrey, n.l.",italia,hombre,136,140.26826,3.1
2023,9,"monterrey, n.l.",italia,hombre,142,139.4913,1.8
2023,10,"monterrey, n.l.",italia,hombre,216,202.09561,6.4
2023,11,"monterrey, n.l.",italia,hombre,199,206.83417,3.9
2023,12,"monterrey, n.l.",italia,hombre,112,126.26136,12.7
2023,1,"monterrey, n.l.",italia,mujer,18,16.516369,8.2
2023,2,"monterrey, n.l.",italia,mujer,24,19.712135,17.9
2023,3,"monterrey, n.l.",italia,mujer,27,30.169773,11.7
2023,4,"monterrey, n.l.",italia,mujer,20,23.153992,15.8
2023,5,"monterrey, n.l.",italia,mujer,14,23.45477,67.5
2023,6,"monterrey, n.l.",italia,mujer,31,19.609406,36.7
2023,7,"monterrey, n.l.",italia,mujer,34,31.236296,8.1
2023,8,"monterrey, n.l.",italia,mujer,41,28.62624,30.2
2023,9,"monterrey, n.l.",italia,mujer,26,28.751698,10.6
2023,10,"monterrey, n.l.",italia,mujer,43,38.36407,10.8
2023,11,"monterrey, n.l.",italia,mujer,56,34.609493,38.2
2023,12,"monterrey, n.l.",italia,mujer,30,37.45833,24.9
2023,2,"monterrey, n.l.",jamaica,hombre,7,3.8381526,45.2
2023,3,"monterrey, n.l.",jamaica,hombre,5,4.9633713,0.7
2023,4,"monterrey, n.l.",jamaica,hombre,2,3.4913633,74.6
2023,5,"monterrey, n.l.",jamaica,hombre,3,3.2830977,9.4
2023,6,"monterrey, n.l.",jamaica,hombre,4,2.97317,25.7
2023,7,"monterrey, n.l.",jamaica,hombre,1,3.5909433,259.1
2023,8,"monterrey, n.l.",jamaica,hombre,6,3.1400514,47.7
2023,9,"monterrey, n.l.",jamaica,hombre,7,3.4614651,50.6
2023,10,"monterrey, n.l.",jamaica,hombre,5,4.493635,10.1
2023,11,"monterrey, n.l.",jamaica,hombre,12,5.4855576,54.3
2023,12,"monterrey, n.l.",jamaica,hombre,11,6.3696914,42.1
2023,1,"monterrey, n.l.",jamaica,mujer,1,2.3679233,136.8
2023,2,"monterrey, n.l.",jamaica,mujer,1,2.6627707,166.3
2023,3,"monterrey, n.l.",jamaica,mujer,3,2.147506,28.4
2023,4,"monterrey, n.l.",jamaica,mujer,2,1.9858155,0.7
2023,8,"monterrey, n.l.",jamaica,mujer,4,2.5452287,36.4
2023,9,"monterrey, n.l.",jamaica,mujer,3,3.0875242,2.9
2023,10,"monterrey, n.l.",jamaica,mujer,4,2.9244254,26.9
2023,11,"monterrey, n.l.",jamaica,mujer,3,4.3942337,46.5
2023,12,"monterrey, n.l.",jamaica,mujer,15,3.2184658,78.5
2023,1,"monterrey, n.l.",japon,hombre,143,107.31032,25.0
2023,2,"monterrey, n.l.",japon,hombre,196,140.51118,28.3
2023,3,"monterrey, n.l.",japon,hombre,201,167.24745,16.8
2023,4,"monterrey, n.l.",japon,hombre,180,170.16429,5.5
2023,5,"monterrey, n.l.",japon,hombre,193,159.72139,17.2
2023,6,"monterrey, n.l.",japon,hombre,200,163.50603,18.2
2023,7,"monterrey, n.l.",japon,hombre,211,200.59853,4.9
2023,8,"monterrey, n.l.",japon,hombre,187,181.23463,3.1
2023,9,"monterrey, n.l.",japon,hombre,259,200.00705,22.8
2023,10,"monterrey, n.l.",japon,hombre,239,300.7797,25.8
2023,11,"monterrey, n.l.",japon,hombre,259,264.25632,2.0
2023,12,"monterrey, n.l.",japon,hombre,106,210.63199,98.7
2023,1,"monterrey, n.l.",japon,mujer,15,13.084828,12.8
2023,2,"monterrey, n.l.",japon,mujer,13,14.99222,15.3
2023,3,"monterrey, n.l.",japon,mujer,16,19.808613,23.8
2023,4,"monterrey, n.l.",japon,mujer,17,15.043841,11.5
2023,5,"monterrey, n.l.",japon,mujer,10,15.717911,57.2
2023,6,"monterrey, n.l.",japon,mujer,14,11.183383,20.1
2023,7,"monterrey, n.l.",japon,mujer,22,16.458248,25.2
2023,8,"monterrey, n.l.",japon,mujer,29,17.958885,38.1
2023,9,"monterrey, n.l.",japon,mujer,15,18.962618,26.4
2023,10,"monterrey, n.l.",japon,mujer,32,23.53011,26.5
2023,11,"monterrey, n.l.",japon,mujer,16,24.118807,50.7
2023,12,"monterrey, n.l.",japon,mujer,20,24.079067,20.4
2023,1,"monterrey, n.l.",jordania,hombre,1,1.4286312,42.9
2023,3,"monterrey, n.l.",jordania,hombre,4,1.6160175,59.6
2023,10,"monterrey, n.l.",jordania,hombre,2,1.8875856,5.6
2023,1,"monterrey, n.l.",kazajistan,hombre,1,1.2759949,27.6
2023,3,"monterrey, n.l.",kazajistan,hombre,1,1.6346965,63.5
2023,4,"monterrey, n.l.",kazajistan,hombre,1,1.3742328,37.4
2023,5,"monterrey, n.l.",kazajistan,hombre,1,1.3362317,33.6
2023,9,"monterrey, n.l.",kazajistan,hombre,3,1.4461157,51.8
2023,12,"monterrey, n.l.",kazajistan,hombre,2,1.7221894,13.9
2023,3,"monterrey, n.l.",kazajistan,mujer,2,1.3836764,30.8
2023,11,"monterrey, n.l.",kazajistan,mujer,1,1.73734,73.7
2023,12,"monterrey, n.l.",kazajistan,mujer,2,1.5894978,20.5
2023,1,"monterrey, n.l.",kenia,hombre,3,2.1397846,28.7
2023,2,"monterrey, n.l.",kenia,hombre,5,1.6041284,67.9
2023,3,"monterrey, n.l.",kenia,hombre,8,2.8924048,63.8
2023,4,"monterrey, n.l.",kenia,hombre,3,3.260115,8.7
2023,5,"monterrey, n.l.",kenia,hombre,1,2.0688703,106.9
2023,6,"monterrey, n.l.",kenia,hombre,1,1.6400853,64.0
2023,7,"monterrey, n.l.",kenia,hombre,1,1.5418776,54.2
2023,8,"monterrey, n.l.",kenia,hombre,3,1.517731,49.4
2023,9,"monterrey, n.l.",kenia,hombre,7,1.8805223,73.1
2023,10,"monterrey, n.l.",kenia,hombre,8,4.3129115,46.1
2023,11,"monterrey, n.l.",kenia,hombre,2,4.0687137,103.4
2023,12,"monterrey, n.l.",kenia,hombre,5,3.125133,37.5
2023,1,"monterrey, n.l.",kenia,mujer,1,1.294218,29.4
2023,3,"monterrey, n.l.",kenia,mujer,1,1.5434608,54.3
2023,7,"monterrey, n.l.",kenia,mujer,1,1.1746318,17.5
2023,9,"monterrey, n.l.",kenia,mujer,1,1.1670942,16.7
2023,10,"monterrey, n.l.",kenia,mujer,1,1.3115757,31.2
2023,2,"monterrey, n.l.",kirguistan,hombre,1,1.4187075,41.9
2023,7,"monterrey, n.l.",kirguistan,hombre,1,1.2367774,23.7
2023,8,"monterrey, n.l.",kirguistan,hombre,1,1.2203398,22.0
2023,3,"monterrey, n.l.",kirguistan,mujer,1,1.4126489,41.3
2023,11,"monterrey, n.l.",kiribati,hombre,1,1.1673898,16.7
2023,2,"monterrey, n.l.",kuwait,hombre,2,1.6145319,19.3
2023,3,"monterrey, n.l.",kuwait,hombre,1,1.6998929,70.0
2023,5,"monterrey, n.l.",kuwait,hombre,1,1.3177686,31.8
2023,6,"monterrey, n.l.",kuwait,hombre,1,1.5236813,52.4
2023,10,"monterrey, n.l.",kuwait,hombre,1,1.2042016,20.4
2023,11,"monterrey, n.l.",kuwait,hombre,1,1.2247992,22.5
2023,12,"monterrey, n.l.",kuwait,hombre,1,1.1872343,18.7
2023,9,"monterrey, n.l.",laos,hombre,2,1.2041774,39.8
2023,11,"monterrey, n.l.",laos,hombre,1,1.279366,27.9
2023,12,"monterrey, n.l.",laos,hombre,1,1.2087749,20.9
2023,3,"monterrey, n.l.",laos,mujer,1,1.1758898,17.6
2023,1,"monterrey, n.l.",letonia,hombre,3,1.6047337,46.5
2023,2,"monterrey, n.l.",letonia,hombre,1,1.815866,81.6
2023,3,"monterrey, n.l.",letonia,hombre,2,1.7376274,13.1
2023,4,"monterrey, n.l.",letonia,hombre,2,1.8735,6.3
2023,5,"monterrey, n.l.",letonia,hombre,2,1.6064585,19.7
2023,6,"monterrey, n.l.",letonia,hombre,1,1.6566756,65.7
2023,7,"monterrey, n.l.",letonia,hombre,1,1.7385104,73.9
2023,8,"monterrey, n.l.",letonia,hombre,4,1.7468159,56.3
2023,9,"monterrey, n.l.",letonia,hombre,8,2.0283322,74.6
2023,10,"monterrey, n.l.",letonia,hombre,6,3.7578318,37.4
2023,11,"monterrey, n.l.",letonia,hombre,3,3.6245391,20.8
2023,12,"monterrey, n.l.",letonia,hombre,1,2.9991522,199.9
2023,1,"monterrey, n.l.",letonia,mujer,1,1.2587715,25.9
2023,9,"monterrey, n.l.",letonia,mujer,6,1.3241659,77.9
2023,12,"monterrey, n.l.",letonia,mujer,1,1.9175613,91.8
2023,4,"monterrey, n.l.",libano,hombre,3,1.5718066,47.6
2023,5,"monterrey, n.l.",libano,hombre,1,1.6698557,67.0
2023,7,"monterrey, n.l.",libano,hombre,2,1.8359264,8.2
2023,9,"monterrey, n.l.",libano,hombre,1,1.8084131,80.8
2023,12,"monterrey, n.l.",libano,hombre,1,1.7306587,73.1
2023,2,"monterrey, n.l.",libano,mujer,1,1.2903515,29.0
2023,11,"monterrey, n.l.",libano,mujer,1,1.3226205,32.3
2023,5,"monterrey, n.l.",liberia,hombre,2,1.0562346,47.2
2023,9,"monterrey, n.l.",liberia,hombre,1,1.1181998,11.8
2023,11,"monterrey, n.l.",liberia,hombre,4,1.1553881,71.1
2023,12,"monterrey, n.l.",liberia,hombre,1,1.3749797,37.5
2023,11,"monterrey, n.l.",liberia,mujer,1,1.1051639,10.5
2023,12,"monterrey, n.l.",liberia,mujer,1,1.0659583,6.6
2023,9,"monterrey, n.l.",liechtenstein,hombre,1,1.2871394,28.7
2023,5,"monterrey, n.l.",liechtenstein,mujer,1,1.0936419,9.4
2023,1,"monterrey, n.l.",lituania,hombre,1,1.7538171,75.4
2023,3,"monterrey, n.l.",lituania,hombre,3,1.7726278,40.9
2023,5,"monterrey, n.l.",lituania,hombre,5,1.7567095,64.9
2023,6,"monterrey, n.l.",lituania,hombre,1,2.2502408,125.0
2023,8,"monterrey, n.l.",lituania,hombre,5,2.1595845,56.8
2023,9,"monterrey, n.l.",lituania,hombre,1,2.5012238,150.1
2023,10,"monterrey, n.l.",lituania,hombre,2,2.0526328,2.6
2023,11,"monterrey, n.l.",lituania,hombre,5,2.2554357,54.9
2023,12,"monterrey, n.l.",lituania,hombre,3,2.1280236,29.1
2023,2,"monterrey, n.l.",lituania,mujer,1,1.2900758,29.0
2023,3,"monterrey, n.l.",lituania,mujer,1,1.3471227,34.7
2023,6,"monterrey, n.l.",lituania,mujer,1,1.3649216,36.5
2023,7,"monterrey, n.l.",lituania,mujer,3,1.420353,52.7
2023,8,"monterrey, n.l.",lituania,mujer,3,1.641735,45.3
2023,9,"monterrey, n.l.",lituania,mujer,1,1.7769805,77.7
2023,10,"monterrey, n.l.",lituania,mujer,1,1.8979193,89.8
2023,11,"monterrey, n.l.",lituania,mujer,1,1.6887826,68.9
2023,1,"monterrey, n.l.",luxemburgo,hombre,1,1.4950724,49.5
2023,2,"monterrey, n.l.",luxemburgo,hombre,1,1.4373728,43.7
2023,3,"monterrey, n.l.",luxemburgo,hombre,2,1.71621,14.2
2023,4,"monterrey, n.l.",luxemburgo,hombre,1,1.7394475,73.9
2023,5,"monterrey, n.l.",luxemburgo,hombre,2,1.5662404,21.7
2023,6,"monterrey, n.l.",luxemburgo,hombre,1,1.6052959,60.5
2023,8,"monterrey, n.l.",luxemburgo,hombre,2,1.6332577,18.3
2023,9,"monterrey, n.l.",luxemburgo,hombre,1,1.8522954,85.2
2023,11,"monterrey, n.l.",luxemburgo,hombre,1,1.5084908,50.8
2023,6,"monterrey, n.l.",luxemburgo,mujer,1,1.3669468,36.7
2023,9,"monterrey, n.l.",luxemburgo,mujer,1,1.3299757,33.0
2023,10,"monterrey, n.l.",luxemburgo,mujer,1,1.3772764,37.7
2023,2,"monterrey, n.l.",mahore,hombre,1,1.0912004,9.1
2023,5,"monterrey, n.l.",mahore,hombre,2,1.0866443,45.7
2023,6,"monterrey, n.l.",mahore,hombre,1,1.09154,9.2
2023,7,"monterrey, n.l.",mahore,hombre,1,1.1217738,12.2
2023,10,"monterrey, n.l.",mahore,hombre,1,1.1918646,19.2
2023,11,"monterrey, n.l.",mahore,hombre,1,1.1390278,13.9
2023,5,"monterrey, n.l.",mahore,mujer,1,1.0896767,9.0
2023,10,"monterrey, n.l.",mahore,mujer,2,1.134133,43.3
2023,12,"monterrey, n.l.",mahore,mujer,1,1.1283264,12.8
2023,1,"monterrey, n.l.",malasia,hombre,5,3.13914,37.2
2023,2,"monterrey, n.l.",malasia,hombre,8,3.686593,53.9
2023,3,"monterrey, n.l.",malasia,hombre,16,5.8805847,63.2
2023,4,"monterrey, n.l.",malasia,hombre,4,5.745656,43.6
2023,5,"monterrey, n.l.",malasia,hombre,3,4.0465474,34.9
2023,6,"monterrey, n.l.",malasia,hombre,5,6.037709,20.8
2023,7,"monterrey, n.l.",malasia,hombre,15,3.6384153,75.7
2023,8,"monterrey, n.l.",malasia,hombre,14,6.8767734,50.9
2023,9,"monterrey, n.l.",malasia,hombre,2,5.7218246,186.1
2023,10,"monterrey, n.l.",malasia,hombre,7,5.3748784,23.2
2023,11,"monterrey, n.l.",malasia,hombre,6,6.1411943,2.4
2023,12,"monterrey, n.l.",malasia,hombre,4,4.2721043,6.8
2023,2,"monterrey, n.l.",malasia,mujer,4,1.5884888,60.3
2023,3,"monterrey, n.l.",malasia,mujer,2,1.8660048,6.7
2023,5,"monterrey, n.l.",malasia,mujer,1,1.9391102,93.9
2023,6,"monterrey, n.l.",malasia,mujer,3,1.8791943,37.4
2023,7,"monterrey, n.l.",malasia,mujer,3,1.9201696,36.0
2023,8,"monterrey, n.l.",malasia,mujer,7,2.2916563,67.3
2023,9,"monterrey, n.l.",malasia,mujer,3,3.1353264,4.5
2023,10,"monterrey, n.l.",malasia,mujer,2,3.0111995,50.6
2023,11,"monterrey, n.l.",malasia,mujer,4,2.713832,32.2
2023,12,"monterrey, n.l.",malasia,mujer,3,2.526783,15.8
2023,1,"monterrey, n.l.",malta,hombre,2,1.5189829,24.1
2023,2,"monterrey, n.l.",malta,hombre,2,1.6602666,17.0
2023,3,"monterrey, n.l.",malta,hombre,1,1.7268797,72.7
2023,4,"monterrey, n.l.",malta,hombre,3,1.6186849,46.0
2023,5,"monterrey, n.l.",malta,hombre,2,1.5654476,21.7
2023,6,"monterrey, n.l.",malta,hombre,2,1.6260521,18.7
2023,10,"monterrey, n.l.",malta,hombre,3,2.0207036,32.6
2023,11,"monterrey, n.l.",malta,hombre,2,1.9480442,2.6
2023,3,"monterrey, n.l.",malta,mujer,1,1.5465597,54.7
2023,9,"monterrey, n.l.",malta,mujer,1,1.3200412,32.0
2023,10,"monterrey, n.l.",malta,mujer,4,1.5566403,61.1
2023,1,"monterrey, n.l.",marruecos,hombre,1,1.2131684,21.3
2023,2,"monterrey, n.l.",marruecos,hombre,1,1.3290418,32.9
2023,3,"monterrey, n.l.",marruecos,hombre,2,1.3500829,32.5
2023,5,"monterrey, n.l.",marruecos,hombre,2,1.4285698,28.6
2023,8,"monterrey, n.l.",marruecos,hombre,1,1.6971974,69.7
2023,12,"monterrey, n.l.",marruecos,hombre,1,1.484482,48.4
2023,10,"monterrey, n.l.",marruecos,mujer,1,1.3095577,31.0
2023,11,"monterrey, n.l.",marruecos,mujer,1,1.2857945,28.6
2023,12,"monterrey, n.l.",marruecos,mujer,1,1.154592,15.5
2023,1,"monterrey, n.l.",mauricio,hombre,1,1.1082922,10.8
2023,3,"monterrey, n.l.",mauricio,hombre,1,1.1758037,17.6
2023,1,"monterrey, n.l.",mauricio,mujer,1,1.0085828,0.9
2023,2,"monterrey, n.l.",mauricio,mujer,1,1.0658635,6.6
2023,6,"monterrey, n.l.",mauricio,mujer,1,1.1017064,10.2
2023,2,"monterrey, n.l.",moldavia,hombre,1,1.1227499,12.3
2023,4,"monterrey, n.l.",moldavia,hombre,2,1.2589571,37.1
2023,5,"monterrey, n.l.",moldavia,hombre,1,1.2610806,26.1
2023,9,"monterrey, n.l.",moldavia,mujer,1,1.1911614,19.1
2023,1,"monterrey, n.l.",monaco,hombre,1,1.0874945,8.7
2023,10,"monterrey, n.l.",monaco,hombre,1,1.1794063,17.9
2023,5,"monterrey, n.l.",monaco,mujer,1,1.0767167,7.7
2023,9,"monterrey, n.l.",monaco,mujer,1,1.1016936,10.2
2023,7,"monterrey, n.l.",mongolia,mujer,1,1.2382911,23.8
2023,1,"monterrey, n.l.",montserrat (r. unido),hombre,1,0.9870606,1.3
2023,5,"monterrey, n.l.",montserrat (r. unido),hombre,1,1.0714223,7.1
2023,4,"monterrey, n.l.",mozambique,hombre,1,1.1719973,17.2
2023,1,"monterrey, n.l.",namibia,hombre,2,1.5747235,21.3
2023,2,"monterrey, n.l.",namibia,hombre,1,1.6175872,61.8
2023,5,"monterrey, n.l.",namibia,hombre,2,1.7579026,12.1
2023,7,"monterrey, n.l.",namibia,hombre,1,1.5091147,50.9
2023,8,"monterrey, n.l.",namibia,hombre,2,1.3496324,32.5
2023,9,"monterrey, n.l.",namibia,hombre,3,1.5842414,47.2
2023,10,"monterrey, n.l.",namibia,hombre,2,1.9347947,3.3
2023,11,"monterrey, n.l.",namibia,hombre,3,1.823029,39.2
2023,12,"monterrey, n.l.",namibia,hombre,1,1.931639,93.2
2023,6,"monterrey, n.l.",namibia,mujer,2,1.6018322,19.9
2023,7,"monterrey, n.l.",namibia,mujer,1,1.5684485,56.8
2023,11,"monterrey, n.l.",namibia,mujer,1,1.6569135,65.7
2023,12,"monterrey, n.l.",namibia,mujer,1,1.390694,39.1
2023,9,"monterrey, n.l.",nauru,hombre,1,1.1435492,14.4
2023,12,"monterrey, n.l.",nauru,hombre,1,1.0954452,9.5
2023,3,"monterrey, n.l.",nepal,hombre,2,1.6824926,15.9
2023,5,"monterrey, n.l.",nepal,hombre,1,1.5323473,53.2
2023,7,"monterrey, n.l.",nepal,hombre,1,1.5353216,53.5
2023,11,"monterrey, n.l.",nepal,hombre,1,1.5063492,50.6
2023,12,"monterrey, n.l.",nepal,hombre,3,1.2628385,57.9
2023,3,"monterrey, n.l.",nepal,mujer,2,1.2716974,36.4
2023,7,"monterrey, n.l.",nepal,mujer,1,1.2966552,29.7
2023,8,"monterrey, n.l.",nepal,mujer,1,1.2719417,27.2
2023,12,"monterrey, n.l.",nepal,mujer,1,1.4465435,44.7
2023,2,"monterrey, n.l.",nicaragua,hombre,6,3.3559952,44.1
2023,3,"monterrey, n.l.",nicaragua,hombre,1,4.8755975,387.6
2023,4,"monterrey, n.l.",nicaragua,hombre,2,3.0641909,53.2
2023,5,"monterrey, n.l.",nicaragua,hombre,3,2.6376793,12.1
2023,6,"monterrey, n.l.",nicaragua,hombre,6,2.6433918,55.9
2023,7,"monterrey, n.l.",nicaragua,hombre,6,4.544285,24.3
2023,8,"monterrey, n.l.",nicaragua,hombre,3,4.4072065,46.9
2023,9,"monterrey, n.l.",nicaragua,hombre,7,5.173234,26.1
2023,10,"monterrey, n.l.",nicaragua,hombre,3,4.6740494,55.8
2023,11,"monterrey, n.l.",nicaragua,hombre,6,4.219601,29.7
2023,12,"monterrey, n.l.",nicaragua,hombre,3,4.5841694,52.8
2023,2,"monterrey, n.l.",nicaragua,mujer,2,2.1112359,5.6
2023,3,"monterrey, n.l.",nicaragua,mujer,2,2.648422,32.4
2023,4,"monterrey, n.l.",nicaragua,mujer,3,2.622106,12.6
2023,5,"monterrey, n.l.",nicaragua,mujer,3,2.508262,16.4
2023,6,"monterrey, n.l.",nicaragua,mujer,9,2.9881957,66.8
2023,7,"monterrey, n.l.",nicaragua,mujer,5,4.402163,12.0
2023,8,"monterrey, n.l.",nicaragua,mujer,2,4.028477,101.4
2023,9,"monterrey, n.l.",nicaragua,mujer,6,4.079713,32.0
2023,10,"monterrey, n.l.",nicaragua,mujer,5,4.601023,8.0
2023,11,"monterrey, n.l.",nicaragua,mujer,2,3.842191,92.1
2023,12,"monterrey, n.l.",nicaragua,mujer,6,3.524176,41.3
2023,1,"monterrey, n.l.",niger,hombre,1,1.0343432,3.4
2023,10,"monterrey, n.l.",niger,mujer,2,1.1860708,40.7
2023,1,"monterrey, n.l.",nigeria,hombre,1,1.520338,52.0
2023,6,"monterrey, n.l.",nigeria,hombre,1,1.592343,59.2
2023,7,"monterrey, n.l.",nigeria,hombre,1,1.5500278,55.0
2023,8,"monterrey, n.l.",nigeria,hombre,4,1.6132232,59.7
2023,12,"monterrey, n.l.",nigeria,hombre,1,1.8367068,83.7
2023,1,"monterrey, n.l.",nigeria,mujer,1,1.6983484,69.8
2023,7,"monterrey, n.l.",nigeria,mujer,3,1.6942776,43.5
2023,8,"monterrey, n.l.",nigeria,mujer,3,1.8450866,38.5
2023,9,"monterrey, n.l.",nigeria,mujer,1,1.8804597,88.0
2023,11,"monterrey, n.l.",nigeria,mujer,1,1.7270582,72.7
2023,2,"monterrey, n.l.","niue, islas",hombre,1,1.0528204,5.3
2023,1,"monterrey, n.l.",noruega,hombre,5,4.6094036,7.8
2023,2,"monterrey, n.l.",noruega,hombre,5,5.957074,19.1
2023,3,"monterrey, n.l.",noruega,hombre,7,6.087923,13.0
2023,4,"monterrey, n.l.",noruega,hombre,1,4.1892924,318.9
2023,5,"monterrey, n.l.",noruega,hombre,2,3.086089,54.3
2023,6,"monterrey, n.l.",noruega,hombre,11,3.0675094,72.1
2023,7,"monterrey, n.l.",noruega,hombre,1,4.2551813,325.5
2023,8,"monterrey, n.l.",noruega,hombre,2,2.837806,41.9
2023,9,"monterrey, n.l.",noruega,hombre,7,3.7956555,45.8
2023,10,"monterrey, n.l.",noruega,hombre,8,4.0406165,49.5
2023,11,"monterrey, n.l.",noruega,hombre,19,6.6621423,64.9
2023,12,"monterrey, n.l.",noruega,hombre,7,8.831236,26.2
2023,1,"monterrey, n.l.",noruega,mujer,2,2.0093977,0.5
2023,2,"monterrey, n.l.",noruega,mujer,1,1.9902513,99.0
2023,3,"monterrey, n.l.",noruega,mujer,2,2.2566323,12.8
2023,4,"monterrey, n.l.",noruega,mujer,1,2.090067,109.0
2023,5,"monterrey, n.l.",noruega,mujer,1,1.7613479,76.1
2023,6,"monterrey, n.l.",noruega,mujer,8,2.004664,74.9
2023,10,"monterrey, n.l.",noruega,mujer,6,4.2177734,29.7
2023,11,"monterrey, n.l.",noruega,mujer,2,3.4182725,70.9
2023,12,"monterrey, n.l.",noruega,mujer,3,4.180721,39.4
2023,1,"monterrey, n.l.",nueva zelandia,hombre,4,4.3587475,9.0
2023,2,"monterrey, n.l.",nueva zelandia,hombre,9,5.7702274,35.9
2023,3,"monterrey, n.l.",nueva zelandia,hombre,9,6.8200254,24.2
2023,4,"monterrey, n.l.",nueva zelandia,hombre,4,4.799215,20.0
2023,5,"monterrey, n.l.",nueva zelandia,hombre,2,6.1338406,206.7
2023,6,"monterrey, n.l.",nueva zelandia,hombre,14,4.9821067,64.4
2023,7,"monterrey, n.l.",nueva zelandia,hombre,5,7.1815825,43.6
2023,8,"monterrey, n.l.",nueva zelandia,hombre,3,4.289155,43.0
2023,9,"monterrey, n.l.",nueva zelandia,hombre,7,4.684779,33.1
2023,10,"monterrey, n.l.",nueva zelandia,hombre,8,6.8015895,15.0
2023,11,"monterrey, n.l.",nueva zelandia,hombre,30,10.434927,65.2
2023,12,"monterrey, n.l.",nueva zelandia,hombre,17,11.135219,34.5
2023,1,"monterrey, n.l.",nueva zelandia,mujer,1,1.8711627,87.1
2023,2,"monterrey, n.l.",nueva zelandia,mujer,6,2.9022868,51.6
2023,3,"monterrey, n.l.",nueva zelandia,mujer,1,2.8674636,186.7
2023,4,"monterrey, n.l.",nueva zelandia,mujer,1,2.1959765,119.6
2023,5,"monterrey, n.l.",nueva zelandia,mujer,4,2.4166527,39.6
2023,6,"monterrey, n.l.",nueva zelandia,mujer,3,2.4758904,17.5
2023,7,"monterrey, n.l.",nueva zelandia,mujer,4,3.235883,19.1
2023,8,"monterrey, n.l.",nueva zelandia,mujer,1,3.261945,226.2
2023,10,"monterrey, n.l.",nueva zelandia,mujer,4,2.8170838,29.6
2023,11,"monterrey, n.l.",nueva zelandia,mujer,14,2.911679,79.2
2023,12,"monterrey, n.l.",nueva zelandia,mujer,11,6.3174543,42.6
2023,5,"monterrey, n.l.",oman,hombre,1,1.8782142,87.8
2023,6,"monterrey, n.l.",oman,hombre,3,1.7864503,40.5
2023,7,"monterrey, n.l.",oman,hombre,1,1.7006677,70.1
2023,8,"monterrey, n.l.",oman,hombre,2,1.6024715,19.9
2023,9,"monterrey, n.l.",oman,hombre,6,1.689799,71.8
2023,10,"monterrey, n.l.",oman,hombre,1,2.2046728,120.5
2023,11,"monterrey, n.l.",oman,hombre,2,1.7780998,11.1
2023,12,"monterrey, n.l.",oman,hombre,9,2.4113932,73.2
2023,1,"monterrey, n.l.",oman,mujer,1,1.2203827,22.0
2023,2,"monterrey, n.l.",oman,mujer,2,1.3392886,33.0
2023,3,"monterrey, n.l.",oman,mujer,1,1.563451,56.3
2023,6,"monterrey, n.l.",oman,mujer,3,1.5143079,49.5
2023,8,"monterrey, n.l.",oman,mujer,1,1.5023991,50.2
2023,9,"monterrey, n.l.",oman,mujer,3,1.5384462,48.7
2023,10,"monterrey, n.l.",oman,mujer,2,1.7281064,13.6
2023,11,"monterrey, n.l.",oman,mujer,2,1.728942,13.6
2023,12,"monterrey, n.l.",oman,mujer,6,2.1465564,64.2
2023,1,"monterrey, n.l.",paises bajos (holanda),hombre,14,25.420856,81.6
2023,2,"monterrey, n.l.",paises bajos (holanda),hombre,18,17.688852,1.7
2023,3,"monterrey, n.l.",paises bajos (holanda),hombre,26,24.530758,5.7
2023,4,"monterrey, n.l.",paises bajos (holanda),hombre,24,20.074947,16.4
2023,5,"monterrey, n.l.",paises bajos (holanda),hombre,19,22.907003,20.6
2023,6,"monterrey, n.l.",paises bajos (holanda),hombre,24,21.517576,10.3
2023,7,"monterrey, n.l.",paises bajos (holanda),hombre,43,29.164408,32.2
2023,8,"monterrey, n.l.",paises bajos (holanda),hombre,31,29.745579,4.0
2023,9,"monterrey, n.l.",paises bajos (holanda),hombre,32,33.340797,4.2
2023,10,"monterrey, n.l.",paises bajos (holanda),hombre,50,41.730453,16.5
2023,11,"monterrey, n.l.",paises bajos (holanda),hombre,25,47.153057,88.6
2023,12,"monterrey, n.l.",paises bajos (holanda),hombre,49,35.79835,26.9
2023,1,"monterrey, n.l.",paises bajos (holanda),mujer,5,7.451564,49.0
2023,2,"monterrey, n.l.",paises bajos (holanda),mujer,7,7.6845245,9.8
2023,3,"monterrey, n.l.",paises bajos (holanda),mujer,9,8.792191,2.3
2023,4,"monterrey, n.l.",paises bajos (holanda),mujer,14,7.1008406,49.3
2023,5,"monterrey, n.l.",paises bajos (holanda),mujer,13,9.040762,30.5
2023,6,"monterrey, n.l.",paises bajos (holanda),mujer,8,10.242577,28.0
2023,7,"monterrey, n.l.",paises bajos (holanda),mujer,25,17.094486,31.6
2023,8,"monterrey, n.l.",paises bajos (holanda),mujer,10,14.739892,47.4
2023,9,"monterrey, n.l.",paises bajos (holanda),mujer,14,11.261505,19.6
2023,10,"monterrey, n.l.",paises bajos (holanda),mujer,24,17.266977,28.1
2023,11,"monterrey, n.l.",paises bajos (holanda),mujer,11,14.400325,30.9
2023,12,"monterrey, n.l.",paises bajos (holanda),mujer,24,17.495512,27.1
2023,2,"monterrey, n.l.",pakistan,hombre,3,1.6883067,43.7
