Ano,MesNum,Aeropuerto,Pais,Sexo,Valor_Residencia,Prediccion_XGB_Mejorado,Error_pct
2023,10,"a.i. tepic amado nervo, nay.",estados unidos,hombre,3,6.160921,105.4
2023,1,"acapulco, gro.",alemania,hombre,1,3.104273,210.4
2023,3,"acapulco, gro.",alemania,hombre,2,3.6667507,83.3
2023,7,"acapulco, gro.",alemania,hombre,1,2.008547,100.9
2023,3,"acapulco, gro.",alemania,mujer,2,7.6396985,282.0
2023,3,"acapulco, gro.",argentina,hombre,2,2.606055,30.3
2023,3,"acapulco, gro.",argentina,mujer,1,2.5579755,155.8
2023,2,"acapulco, gro.",australia,hombre,1,2.567987,156.8
2023,3,"acapulco, gro.",australia,hombre,1,2.8276687,182.8
2023,2,"acapulco, gro.",austria,hombre,3,1.6701751,44.3
2023,2,"acapulco, gro.",brasil,hombre,1,5.656891,465.7
2023,3,"acapulco, gro.",brasil,hombre,1,2.3985758,139.9
2023,3,"acapulco, gro.",brasil,mujer,1,6.4297442,543.0
2023,1,"acapulco, gro.",canada,hombre,1200,583.5689,51.4
2023,2,"acapulco, gro.",canada,hombre,929,811.6166,12.6
2023,3,"acapulco, gro.",canada,hombre,578,706.5435,22.2
2023,4,"acapulco, gro.",canada,hombre,60,148.15656,146.9
2023,5,"acapulco, gro.",canada,hombre,1,6.0246844,502.5
2023,7,"acapulco, gro.",canada,hombre,1,4.6451993,364.5
2023,8,"acapulco, gro.",canada,hombre,4,3.2451055,18.9
2023,9,"acapulco, gro.",canada,hombre,1,12.225437,1122.5
2023,10,"acapulco, gro.",canada,hombre,9,16.161943,79.6
2023,1,"acapulco, gro.",canada,mujer,1437,631.88837,56.0
2023,2,"acapulco, gro.",canada,mujer,1119,910.28687,18.7
2023,3,"acapulco, gro.",canada,mujer,635,783.6035,23.4
2023,4,"acapulco, gro.",canada,mujer,78,83.58641,7.2
2023,5,"acapulco, gro.",canada,mujer,3,6.52668,117.6
2023,8,"acapulco, gro.",canada,mujer,6,4.99097,16.8
2023,10,"acapulco, gro.",canada,mujer,8,6.993173,12.6
2023,1,"acapulco, gro.","checa, rep.",hombre,1,1.2095674,21.0
2023,3,"acapulco, gro.","checa, rep.",mujer,1,1.4524412,45.2
2023,3,"acapulco, gro.",chile,hombre,1,2.1282754,112.8
2023,5,"acapulco, gro.",chile,hombre,1,1.9016412,90.2
2023,10,"acapulco, gro.",chile,hombre,1,1.9315693,93.2
2023,5,"acapulco, gro.",china,hombre,2,1.36121,31.9
2023,5,"acapulco, gro.",colombia,hombre,1,1.9142618,91.4
2023,3,"acapulco, gro.",colombia,mujer,1,3.4457335,244.6
2023,3,"acapulco, gro.",costa rica,mujer,1,2.4773061,147.7
2023,3,"acapulco, gro.",cuba,hombre,2,3.4154317,70.8
2023,3,"acapulco, gro.",cuba,mujer,2,3.3772879,68.9
2023,2,"acapulco, gro.",egipto,hombre,1,1.2077427,20.8
2023,3,"acapulco, gro.",eslovaquia,hombre,2,1.3900006,30.5
2023,1,"acapulco, gro.",espana,hombre,1,2.585406,158.5
2023,2,"acapulco, gro.",espana,hombre,4,2.2369106,44.1
2023,3,"acapulco, gro.",espana,hombre,1,4.5688014,356.9
2023,4,"acapulco, gro.",espana,hombre,1,3.0636997,206.4
2023,5,"acapulco, gro.",espana,hombre,2,2.2191927,11.0
2023,7,"acapulco, gro.",espana,hombre,1,2.212919,121.3
2023,8,"acapulco, gro.",espana,hombre,1,2.1309552,113.1
2023,3,"acapulco, gro.",espana,mujer,1,2.7344608,173.4
2023,1,"acapulco, gro.",estados unidos,hombre,453,678.993,49.9
2023,2,"acapulco, gro.",estados unidos,hombre,427,508.84933,19.2
2023,3,"acapulco, gro.",estados unidos,hombre,417,527.3019,26.5
2023,4,"acapulco, gro.",estados unidos,hombre,142,192.50008,35.6
2023,5,"acapulco, gro.",estados unidos,hombre,77,103.488205,34.4
2023,6,"acapulco, gro.",estados unidos,hombre,179,106.71622,40.4
2023,7,"acapulco, gro.",estados unidos,hombre,195,182.49857,6.4
2023,8,"acapulco, gro.",estados unidos,hombre,141,126.00227,10.6
2023,9,"acapulco, gro.",estados unidos,hombre,90,84.76888,5.8
2023,10,"acapulco, gro.",estados unidos,hombre,52,137.23795,163.9
2023,12,"acapulco, gro.",estados unidos,hombre,1,151.7322,15073.2
2023,1,"acapulco, gro.",estados unidos,mujer,507,710.08954,40.1
2023,2,"acapulco, gro.",estados unidos,mujer,399,548.54333,37.5
2023,3,"acapulco, gro.",estados unidos,mujer,495,553.46704,11.8
2023,4,"acapulco, gro.",estados unidos,mujer,143,291.94128,104.2
2023,5,"acapulco, gro.",estados unidos,mujer,79,95.45462,20.8
2023,6,"acapulco, gro.",estados unidos,mujer,201,112.37579,44.1
2023,7,"acapulco, gro.",estados unidos,mujer,252,186.98218,25.8
2023,8,"acapulco, gro.",estados unidos,mujer,126,139.78638,10.9
2023,9,"acapulco, gro.",estados unidos,mujer,100,79.59466,20.4
2023,10,"acapulco, gro.",estados unidos,mujer,54,176.2696,226.4
2023,12,"acapulco, gro.",estados unidos,mujer,1,144.4951,14349.5
2023,4,"acapulco, gro.",estonia,hombre,1,1.3574892,35.7
2023,2,"acapulco, gro.",filipinas,mujer,1,1.4655523,46.6
2023,2,"acapulco, gro.",francia,hombre,1,3.317143,231.7
2023,3,"acapulco, gro.",francia,hombre,1,2.614681,161.5
2023,1,"acapulco, gro.",francia,mujer,1,2.3451934,134.5
2023,3,"acapulco, gro.",francia,mujer,2,2.5911386,29.6
2023,3,"acapulco, gro.",guatemala,hombre,15,3.256261,78.3
2023,3,"acapulco, gro.",guatemala,mujer,10,2.8086927,71.9
2023,2,"acapulco, gro.",hungria,hombre,2,1.2706683,36.5
2023,3,"acapulco, gro.",india,mujer,1,1.6382732,63.8
2023,2,"acapulco, gro.",indonesia,hombre,1,1.6906887,69.1
2023,5,"acapulco, gro.",indonesia,mujer,2,1.2456528,37.7
2023,3,"acapulco, gro.",iran,hombre,1,1.4694039,46.9
2023,5,"acapulco, gro.",irlanda,mujer,1,0.94483715,5.5
2023,2,"acapulco, gro.",italia,hombre,2,1.6720262,16.4
2023,3,"acapulco, gro.",italia,hombre,2,2.711016,35.6
2023,5,"acapulco, gro.",italia,hombre,1,1.7503402,75.0
2023,2,"acapulco, gro.",italia,mujer,2,2.0687459,3.4
2023,3,"acapulco, gro.",italia,mujer,1,2.7796845,178.0
2023,9,"acapulco, gro.",japon,hombre,1,2.1088803,110.9
2023,2,"acapulco, gro.",japon,mujer,1,1.7567929,75.7
2023,5,"acapulco, gro.",japon,mujer,1,1.5320668,53.2
2023,9,"acapulco, gro.",japon,mujer,1,0.97577596,2.4
2023,3,"acapulco, gro.",lituania,mujer,1,1.2079011,20.8
2023,2,"acapulco, gro.",noruega,hombre,4,1.6314179,59.2
2023,5,"acapulco, gro.",noruega,mujer,1,1.0343778,3.4
2023,1,"acapulco, gro.",nueva zelandia,hombre,1,1.3604714,36.0
2023,7,"acapulco, gro.",nueva zelandia,hombre,1,1.78988,79.0
2023,10,"acapulco, gro.",nueva zelandia,hombre,3,1.6874615,43.8
2023,10,"acapulco, gro.",nueva zelandia,mujer,1,1.5255983,52.6
2023,1,"acapulco, gro.",paises bajos (holanda),hombre,1,1.4958708,49.6
2023,3,"acapulco, gro.",paises bajos (holanda),hombre,4,1.9585174,51.0
2023,2,"acapulco, gro.",paises bajos (holanda),mujer,1,1.8394445,83.9
2023,3,"acapulco, gro.",paises bajos (holanda),mujer,4,2.3054385,42.4
2023,2,"acapulco, gro.",paraguay,hombre,1,2.1820323,118.2
2023,3,"acapulco, gro.",paraguay,hombre,1,1.8460672,84.6
2023,5,"acapulco, gro.",peru,hombre,28,2.3642194,91.6
2023,5,"acapulco, gro.",peru,mujer,43,1.6159534,96.2
2023,5,"acapulco, gro.",polonia,hombre,1,1.358298,35.8
2023,6,"acapulco, gro.",polonia,hombre,1,1.3845327,38.5
2023,2,"acapulco, gro.",portugal,hombre,1,2.3234117,132.3
2023,1,"acapulco, gro.",reino unido,hombre,2,3.7610404,88.1
2023,2,"acapulco, gro.",reino unido,hombre,3,3.7551196,25.2
2023,3,"acapulco, gro.",reino unido,hombre,3,4.962862,65.4
2023,1,"acapulco, gro.",reino unido,mujer,1,1.9396185,94.0
2023,3,"acapulco, gro.",reino unido,mujer,2,3.0609426,53.0
2023,3,"acapulco, gro.",rusia,mujer,1,2.7686682,176.9
2023,5,"acapulco, gro.",suecia,hombre,1,1.2661527,26.6
2023,2,"acapulco, gro.",turquia,hombre,4,1.6989537,57.5
2023,2,"acapulco, gro.",ucrania,hombre,1,1.922005,92.2
2023,3,"acapulco, gro.",ucrania,hombre,2,1.6951786,15.2
2023,2,"acapulco, gro.",ucrania,mujer,2,1.5524594,22.4
2023,3,"acapulco, gro.",ucrania,mujer,1,1.8230373,82.3
2023,3,"acapulco, gro.",uruguay,hombre,1,1.5126927,51.3
2023,1,"acapulco, gro.",vaticano,mujer,1,1.1005902,10.1
2023,5,"acapulco, gro.",venezuela,hombre,1,2.0983841,109.8
2023,1,"aguascalientes, ags.",alemania,hombre,8,4.4585385,44.3
2023,2,"aguascalientes, ags.",alemania,hombre,9,6.9699297,22.6
2023,3,"aguascalientes, ags.",alemania,hombre,11,9.132602,17.0
2023,4,"aguascalientes, ags.",alemania,hombre,11,10.42697,5.2
2023,5,"aguascalientes, ags.",alemania,hombre,11,9.468467,13.9
2023,6,"aguascalientes, ags.",alemania,hombre,15,8.579829,42.8
2023,7,"aguascalientes, ags.",alemania,hombre,9,12.291733,36.6
2023,8,"aguascalientes, ags.",alemania,hombre,20,12.249464,38.8
2023,9,"aguascalientes, ags.",alemania,hombre,11,12.362766,12.4
2023,10,"aguascalientes, ags.",alemania,hombre,26,12.842181,50.6
2023,11,"aguascalientes, ags.",alemania,hombre,14,19.467003,39.1
2023,12,"aguascalientes, ags.",alemania,hombre,25,11.93174,52.3
2023,1,"aguascalientes, ags.",alemania,mujer,4,2.4233189,39.4
2023,2,"aguascalientes, ags.",alemania,mujer,6,3.0475569,49.2
2023,3,"aguascalientes, ags.",alemania,mujer,10,3.4347215,65.7
2023,4,"aguascalientes, ags.",alemania,mujer,2,5.8612676,193.1
2023,5,"aguascalientes, ags.",alemania,mujer,9,3.8219023,57.5
2023,6,"aguascalientes, ags.",alemania,mujer,5,6.4518876,29.0
2023,7,"aguascalientes, ags.",alemania,mujer,3,5.0102773,67.0
2023,8,"aguascalientes, ags.",alemania,mujer,6,5.0321465,16.1
2023,9,"aguascalientes, ags.",alemania,mujer,6,4.0352554,32.7
2023,10,"aguascalientes, ags.",alemania,mujer,8,5.269846,34.1
2023,11,"aguascalientes, ags.",alemania,mujer,6,7.4392934,24.0
2023,12,"aguascalientes, ags.",alemania,mujer,3,5.4884286,82.9
2023,5,"aguascalientes, ags.",andorra,mujer,1,1.4617165,46.2
2023,7,"aguascalientes, ags.",arabia saudita,mujer,1,2.1981452,119.8
2023,2,"aguascalientes, ags.",argentina,hombre,1,2.1201055,112.0
2023,3,"aguascalientes, ags.",argentina,hombre,3,1.9556367,34.8
2023,4,"aguascalientes, ags.",argentina,hombre,3,2.3292198,22.4
2023,5,"aguascalientes, ags.",argentina,hombre,2,2.3617966,18.1
2023,6,"aguascalientes, ags.",argentina,hombre,1,2.381967,138.2
2023,8,"aguascalientes, ags.",argentina,hombre,1,2.298875,129.9
2023,9,"aguascalientes, ags.",argentina,hombre,2,1.7336005,13.3
2023,11,"aguascalientes, ags.",argentina,hombre,1,1.8771882,87.7
2023,5,"aguascalientes, ags.",argentina,mujer,1,2.2218122,122.2
2023,9,"aguascalientes, ags.",argentina,mujer,2,2.1038191,5.2
2023,10,"aguascalientes, ags.",argentina,mujer,3,2.3125997,22.9
2023,2,"aguascalientes, ags.",australia,hombre,2,1.8782384,6.1
2023,4,"aguascalientes, ags.",australia,hombre,3,2.5379808,15.4
2023,5,"aguascalientes, ags.",australia,hombre,1,2.4606123,146.1
2023,6,"aguascalientes, ags.",australia,hombre,3,2.295638,23.5
2023,7,"aguascalientes, ags.",australia,hombre,1,2.2895052,129.0
2023,8,"aguascalientes, ags.",australia,hombre,1,2.2340004,123.4
2023,9,"aguascalientes, ags.",australia,hombre,3,2.1965442,26.8
2023,10,"aguascalientes, ags.",australia,hombre,5,2.3956735,52.1
2023,11,"aguascalientes, ags.",australia,hombre,4,3.4309435,14.2
2023,12,"aguascalientes, ags.",australia,hombre,3,3.3845685,12.8
2023,4,"aguascalientes, ags.",australia,mujer,1,2.306294,130.6
2023,7,"aguascalientes, ags.",australia,mujer,2,2.0945313,4.7
2023,8,"aguascalientes, ags.",australia,mujer,1,2.218547,121.9
2023,9,"aguascalientes, ags.",australia,mujer,2,1.9845843,0.8
2023,10,"aguascalientes, ags.",australia,mujer,8,2.3269174,70.9
2023,11,"aguascalientes, ags.",australia,mujer,1,3.4082212,240.8
2023,12,"aguascalientes, ags.",australia,mujer,1,2.2709062,127.1
2023,1,"aguascalientes, ags.",austria,hombre,1,1.7009308,70.1
2023,2,"aguascalientes, ags.",austria,hombre,1,1.6649295,66.5
2023,5,"aguascalientes, ags.",austria,hombre,1,1.7927414,79.3
2023,8,"aguascalientes, ags.",austria,hombre,2,1.5642735,21.8
2023,11,"aguascalientes, ags.",austria,hombre,1,1.8569964,85.7
2023,1,"aguascalientes, ags.",austria,mujer,1,1.0951505,9.5
2023,2,"aguascalientes, ags.",austria,mujer,1,1.206588,20.7
2023,8,"aguascalientes, ags.",austria,mujer,1,1.3862959,38.6
2023,4,"aguascalientes, ags.",bahamas (commonwealth),hombre,1,1.4820482,48.2
2023,9,"aguascalientes, ags.",bahamas (commonwealth),mujer,1,1.4400961,44.0
2023,9,"aguascalientes, ags.",barbados,mujer,1,1.5583668,55.8
2023,1,"aguascalientes, ags.",belgica,hombre,1,1.3276652,32.8
2023,3,"aguascalientes, ags.",belgica,hombre,2,1.565257,21.7
2023,4,"aguascalientes, ags.",belgica,hombre,1,2.0263793,102.6
2023,5,"aguascalientes, ags.",belgica,hombre,3,1.6072284,46.4
2023,7,"aguascalientes, ags.",belgica,hombre,1,1.9266562,92.7
2023,8,"aguascalientes, ags.",belgica,hombre,1,1.903739,90.4
2023,10,"aguascalientes, ags.",belgica,hombre,2,1.9135371,4.3
2023,11,"aguascalientes, ags.",belgica,hombre,4,1.8825828,52.9
2023,12,"aguascalientes, ags.",belgica,hombre,2,2.1127665,5.6
2023,6,"aguascalientes, ags.",belgica,mujer,1,1.3127439,31.3
2023,1,"aguascalientes, ags.",brasil,hombre,1,1.4245285,42.5
2023,2,"aguascalientes, ags.",brasil,hombre,5,1.4862037,70.3
2023,3,"aguascalientes, ags.",brasil,hombre,4,2.6664035,33.3
2023,4,"aguascalientes, ags.",brasil,hombre,4,3.9820938,0.4
2023,5,"aguascalientes, ags.",brasil,hombre,9,3.807367,57.7
2023,6,"aguascalientes, ags.",brasil,hombre,3,6.3790655,112.6
2023,7,"aguascalientes, ags.",brasil,hombre,3,3.9928062,33.1
2023,8,"aguascalientes, ags.",brasil,hombre,5,3.4851425,30.3
2023,9,"aguascalientes, ags.",brasil,hombre,3,3.5535843,18.5
2023,10,"aguascalientes, ags.",brasil,hombre,2,3.664073,83.2
2023,11,"aguascalientes, ags.",brasil,hombre,1,3.1281652,212.8
2023,12,"aguascalientes, ags.",brasil,hombre,2,1.8825703,5.9
2023,4,"aguascalientes, ags.",brasil,mujer,2,2.3427591,17.1
2023,5,"aguascalientes, ags.",brasil,mujer,3,2.3314579,22.3
2023,7,"aguascalientes, ags.",brasil,mujer,2,2.6781826,33.9
2023,8,"aguascalientes, ags.",brasil,mujer,3,2.6690469,11.0
2023,9,"aguascalientes, ags.",brasil,mujer,4,2.8650193,28.4
2023,11,"aguascalientes, ags.",brasil,mujer,1,3.1861339,218.6
2023,6,"aguascalientes, ags.",bulgaria,hombre,1,1.55424,55.4
2023,3,"aguascalientes, ags.",bulgaria,mujer,1,1.1567096,15.7
2023,9,"aguascalientes, ags.",bulgaria,mujer,1,1.2214217,22.1
2023,1,"aguascalientes, ags.",canada,hombre,19,9.476509,50.1
2023,2,"aguascalientes, ags.",canada,hombre,27,16.231838,39.9
2023,3,"aguascalientes, ags.",canada,hombre,25,21.84581,12.6
2023,4,"aguascalientes, ags.",canada,hombre,26,23.303486,10.4
2023,5,"aguascalientes, ags.",canada,hombre,32,18.275087,42.9
2023,6,"aguascalientes, ags.",canada,hombre,10,15.530483,55.3
2023,7,"aguascalientes, ags.",canada,hombre,19,14.971264,21.2
2023,8,"aguascalientes, ags.",canada,hombre,40,20.37841,49.1
2023,9,"aguascalientes, ags.",canada,hombre,21,22.256363,6.0
2023,10,"aguascalientes, ags.",canada,hombre,40,24.606112,38.5
2023,11,"aguascalientes, ags.",canada,hombre,30,41.23731,37.5
2023,12,"aguascalientes, ags.",canada,hombre,46,26.196005,43.1
2023,1,"aguascalientes, ags.",canada,mujer,17,5.491172,67.7
2023,2,"aguascalientes, ags.",canada,mujer,18,9.9865675,44.5
2023,3,"aguascalientes, ags.",canada,mujer,23,14.518877,36.9
2023,4,"aguascalientes, ags.",canada,mujer,22,19.435617,11.7
2023,5,"aguascalientes, ags.",canada,mujer,19,15.53088,18.3
2023,6,"aguascalientes, ags.",canada,mujer,3,12.215161,307.2
2023,7,"aguascalientes, ags.",canada,mujer,18,6.8525653,61.9
2023,8,"aguascalientes, ags.",canada,mujer,18,13.434554,25.4
2023,9,"aguascalientes, ags.",canada,mujer,10,11.04452,10.4
2023,10,"aguascalientes, ags.",canada,mujer,24,17.467472,27.2
2023,11,"aguascalientes, ags.",canada,mujer,11,19.017399,72.9
2023,12,"aguascalientes, ags.",canada,mujer,24,13.532393,43.6
2023,8,"aguascalientes, ags.","checa, rep.",hombre,1,1.5173886,51.7
2023,8,"aguascalientes, ags.","checa, rep.",mujer,1,1.3395594,34.0
2023,4,"aguascalientes, ags.",chile,hombre,1,1.6568198,65.7
2023,5,"aguascalientes, ags.",chile,hombre,1,1.6435556,64.4
2023,8,"aguascalientes, ags.",chile,hombre,2,1.6720357,16.4
2023,9,"aguascalientes, ags.",chile,hombre,1,1.8059881,80.6
2023,11,"aguascalientes, ags.",chile,hombre,1,1.6410661,64.1
2023,4,"aguascalientes, ags.",chile,mujer,1,1.9274117,92.7
2023,10,"aguascalientes, ags.",chile,mujer,1,1.4093184,40.9
2023,1,"aguascalientes, ags.",china,hombre,1,2.183603,118.4
2023,2,"aguascalientes, ags.",china,hombre,5,2.599885,48.0
2023,3,"aguascalientes, ags.",china,hombre,8,2.6434896,67.0
2023,4,"aguascalientes, ags.",china,hombre,12,5.744985,52.1
2023,5,"aguascalientes, ags.",china,hombre,7,6.8684835,1.9
2023,6,"aguascalientes, ags.",china,hombre,10,6.9334106,30.7
2023,7,"aguascalientes, ags.",china,hombre,5,7.940973,58.8
2023,8,"aguascalientes, ags.",china,hombre,12,5.6860733,52.6
2023,9,"aguascalientes, ags.",china,hombre,11,7.8223047,28.9
2023,10,"aguascalientes, ags.",china,hombre,17,8.303232,51.2
2023,11,"aguascalientes, ags.",china,hombre,30,11.203672,62.7
2023,12,"aguascalientes, ags.",china,hombre,16,12.523411,21.7
2023,3,"aguascalientes, ags.",china,mujer,1,1.9496822,95.0
2023,4,"aguascalientes, ags.",china,mujer,3,2.0177066,32.7
2023,5,"aguascalientes, ags.",china,mujer,1,2.294502,129.5
2023,6,"aguascalientes, ags.",china,mujer,7,2.0216658,71.1
2023,7,"aguascalientes, ags.",china,mujer,2,3.1942632,59.7
2023,8,"aguascalientes, ags.",china,mujer,2,2.7368674,36.8
2023,9,"aguascalientes, ags.",china,mujer,3,2.9854586,0.5
2023,10,"aguascalientes, ags.",china,mujer,7,2.3100195,67.0
2023,11,"aguascalientes, ags.",china,mujer,8,3.616057,54.8
2023,12,"aguascalientes, ags.",china,mujer,1,4.4544673,345.4
2023,1,"aguascalientes, ags.",colombia,hombre,2,1.3519281,32.4
2023,2,"aguascalientes, ags.",colombia,hombre,1,1.4688448,46.9
2023,4,"aguascalientes, ags.",colombia,hombre,3,2.137076,28.8
2023,5,"aguascalientes, ags.",colombia,hombre,1,2.354031,135.4
2023,9,"aguascalientes, ags.",colombia,hombre,2,2.1149912,5.7
2023,12,"aguascalientes, ags.",colombia,hombre,2,1.9724284,1.4
2023,1,"aguascalientes, ags.",colombia,mujer,1,1.21418,21.4
2023,4,"aguascalientes, ags.",colombia,mujer,1,1.6434075,64.3
2023,5,"aguascalientes, ags.",colombia,mujer,1,1.4450763,44.5
2023,6,"aguascalientes, ags.",colombia,mujer,2,1.2733321,36.3
2023,8,"aguascalientes, ags.",colombia,mujer,1,1.6581129,65.8
2023,10,"aguascalientes, ags.",colombia,mujer,2,1.8405913,8.0
2023,1,"aguascalientes, ags.","corea, rep. (sur)",hombre,5,2.1154711,57.7
2023,2,"aguascalientes, ags.","corea, rep. (sur)",hombre,7,3.1791787,54.6
2023,4,"aguascalientes, ags.","corea, rep. (sur)",hombre,3,4.9001293,63.3
2023,5,"aguascalientes, ags.","corea, rep. (sur)",hombre,4,3.564884,10.9
2023,6,"aguascalientes, ags.","corea, rep. (sur)",hombre,3,3.4401174,14.7
2023,7,"aguascalientes, ags.","corea, rep. (sur)",hombre,7,3.3046453,52.8
2023,8,"aguascalientes, ags.","corea, rep. (sur)",hombre,1,3.9928558,299.3
2023,9,"aguascalientes, ags.","corea, rep. (sur)",hombre,3,2.8316045,5.6
2023,10,"aguascalientes, ags.","corea, rep. (sur)",hombre,8,3.6024194,55.0
2023,11,"aguascalientes, ags.","corea, rep. (sur)",hombre,2,4.732149,136.6
2023,12,"aguascalientes, ags.","corea, rep. (sur)",hombre,5,3.144162,37.1
2023,3,"aguascalientes, ags.","corea, rep. (sur)",mujer,1,1.687583,68.8
2023,5,"aguascalientes, ags.","corea, rep. (sur)",mujer,1,1.4981358,49.8
2023,6,"aguascalientes, ags.","corea, rep. (sur)",mujer,2,1.474799,26.3
2023,7,"aguascalientes, ags.","corea, rep. (sur)",mujer,1,1.9861891,98.6
2023,8,"aguascalientes, ags.","corea, rep. (sur)",mujer,1,1.7669643,76.7
2023,10,"aguascalientes, ags.","corea, rep. (sur)",mujer,1,1.7311504,73.1
2023,6,"aguascalientes, ags.",costa rica,hombre,1,1.4694626,46.9
2023,3,"aguascalientes, ags.",croacia,hombre,2,1.202494,39.9
2023,8,"aguascalientes, ags.",dinamarca,hombre,1,1.8584492,85.8
2023,9,"aguascalientes, ags.",dinamarca,hombre,1,1.744961,74.5
2023,11,"aguascalientes, ags.",dinamarca,hombre,3,1.8836559,37.2
2023,12,"aguascalientes, ags.",dinamarca,hombre,2,1.6662129,16.7
2023,11,"aguascalientes, ags.",dinamarca,mujer,2,1.3944045,30.3
2023,12,"aguascalientes, ags.",dinamarca,mujer,2,1.2995223,35.0
2023,4,"aguascalientes, ags.","dominicana, rep.",hombre,1,1.8654944,86.5
2023,8,"aguascalientes, ags.","dominicana, rep.",hombre,1,1.8138676,81.4
2023,6,"aguascalientes, ags.","dominicana, rep.",mujer,1,1.4830137,48.3
2023,1,"aguascalientes, ags.",ecuador,hombre,2,1.2726032,36.4
2023,2,"aguascalientes, ags.",ecuador,hombre,1,1.6758776,67.6
2023,4,"aguascalientes, ags.",ecuador,hombre,2,2.0120306,0.6
2023,12,"aguascalientes, ags.",ecuador,hombre,2,1.6432978,17.8
2023,5,"aguascalientes, ags.",ecuador,mujer,1,1.3447421,34.5
2023,11,"aguascalientes, ags.",el salvador,hombre,1,1.5026718,50.3
2023,2,"aguascalientes, ags.",el salvador,mujer,1,1.3365383,33.7
2023,5,"aguascalientes, ags.",el salvador,mujer,1,1.3445984,34.5
2023,9,"aguascalientes, ags.",el salvador,mujer,1,1.3399107,34.0
2023,11,"aguascalientes, ags.",el salvador,mujer,2,1.3952845,30.2
2023,1,"aguascalientes, ags.",espana,hombre,2,3.0397763,52.0
2023,2,"aguascalientes, ags.",espana,hombre,1,3.1185381,211.9
2023,3,"aguascalientes, ags.",espana,hombre,4,2.0438178,48.9
2023,4,"aguascalientes, ags.",espana,hombre,4,2.9090352,27.3
2023,5,"aguascalientes, ags.",espana,hombre,3,3.5762095,19.2
2023,6,"aguascalientes, ags.",espana,hombre,4,3.090374,22.7
2023,7,"aguascalientes, ags.",espana,hombre,8,3.5422997,55.7
2023,8,"aguascalientes, ags.",espana,hombre,4,5.1592116,29.0
2023,9,"aguascalientes, ags.",espana,hombre,4,5.0923185,27.3
2023,10,"aguascalientes, ags.",espana,hombre,5,6.979954,39.6
2023,11,"aguascalientes, ags.",espana,hombre,4,4.49252,12.3
2023,12,"aguascalientes, ags.",espana,hombre,2,4.169338,108.5
2023,3,"aguascalientes, ags.",espana,mujer,2,2.6699595,33.5
2023,4,"aguascalientes, ags.",espana,mujer,3,3.4664457,15.5
2023,5,"aguascalientes, ags.",espana,mujer,3,2.5328803,15.6
2023,6,"aguascalientes, ags.",espana,mujer,1,2.6966653,169.7
2023,7,"aguascalientes, ags.",espana,mujer,5,2.3240433,53.5
2023,8,"aguascalientes, ags.",espana,mujer,3,3.0598757,2.0
2023,10,"aguascalientes, ags.",espana,mujer,2,3.408805,70.4
2023,11,"aguascalientes, ags.",espana,mujer,3,4.329761,44.3
2023,12,"aguascalientes, ags.",espana,mujer,4,2.5274053,36.8
2023,1,"aguascalientes, ags.",estados unidos,hombre,2244,1973.3938,12.1
2023,2,"aguascalientes, ags.",estados unidos,hombre,2037,2132.1975,4.7
2023,3,"aguascalientes, ags.",estados unidos,hombre,2473,2375.836,3.9
2023,4,"aguascalientes, ags.",estados unidos,hombre,2847,2764.14,2.9
2023,5,"aguascalientes, ags.",estados unidos,hombre,3060,2587.8533,15.4
2023,6,"aguascalientes, ags.",estados unidos,hombre,3298,3597.9104,9.1
2023,7,"aguascalientes, ags.",estados unidos,hombre,3597,3625.5203,0.8
2023,8,"aguascalientes, ags.",estados unidos,hombre,2558,2683.5056,4.9
2023,9,"aguascalientes, ags.",estados unidos,hombre,2518,2601.2195,3.3
2023,10,"aguascalientes, ags.",estados unidos,hombre,2703,3247.6091,20.1
2023,11,"aguascalientes, ags.",estados unidos,hombre,2678,3051.0151,13.9
2023,12,"aguascalientes, ags.",estados unidos,hombre,3699,3616.7349,2.2
2023,1,"aguascalientes, ags.",estados unidos,mujer,2025,1757.8204,13.2
2023,2,"aguascalientes, ags.",estados unidos,mujer,1748,1855.0452,6.1
2023,3,"aguascalientes, ags.",estados unidos,mujer,2445,1994.7494,18.4
2023,4,"aguascalientes, ags.",estados unidos,mujer,2540,2574.703,1.4
2023,5,"aguascalientes, ags.",estados unidos,mujer,2801,2559.8562,8.6
2023,6,"aguascalientes, ags.",estados unidos,mujer,3872,3826.2646,1.2
2023,7,"aguascalientes, ags.",estados unidos,mujer,3743,4256.105,13.7
2023,8,"aguascalientes, ags.",estados unidos,mujer,2461,2457.866,0.1
2023,9,"aguascalientes, ags.",estados unidos,mujer,2275,2398.5793,5.4
2023,10,"aguascalientes, ags.",estados unidos,mujer,2471,2709.9722,9.7
2023,11,"aguascalientes, ags.",estados unidos,mujer,2342,2694.6191,15.1
2023,12,"aguascalientes, ags.",estados unidos,mujer,3352,3496.2483,4.3
2023,1,"aguascalientes, ags.",filipinas,hombre,1,1.5213174,52.1
2023,6,"aguascalientes, ags.",filipinas,hombre,1,1.6614741,66.1
2023,10,"aguascalientes, ags.",filipinas,hombre,1,1.5533642,55.3
2023,6,"aguascalientes, ags.",filipinas,mujer,1,1.3134633,31.3
2023,10,"aguascalientes, ags.",filipinas,mujer,1,1.3669716,36.7
2023,2,"aguascalientes, ags.",finlandia,hombre,2,1.9602983,2.0
2023,11,"aguascalientes, ags.",finlandia,hombre,1,2.5919182,159.2
